id;Beheizt;Addresse;Ortsteil;Ort;PLZ;Gebäudetyp;Tabula-Klasse;Baualtersklasse;Primärenergieträger;Spezifischer Wärmebedarf (kWh/m²a);Wärmebedarf (kWh/Jahr);Raumwärmebedarf (kWh/Jahr);Strombedarf (kWh/Jahr);CO₂ Emission Wärme (t/Jahr);Heizungsanlagenalter (Jahr);Heizleistung (kW);Holzverbrauch (kWh/Jahr);Holzpellets (kWh/Jahr);Holzhackschnitzel (kWh/Jahr);Gasverbrauch (kWh/Jahr);Ölverbrauch (kWh/Jahr);Bezug von Wärmenetz (kWh/Jahr);Strombedarf Heizen (kWh/Jahr);Solarthermie Potenzial (kWh/Jahr);Geothermiepotenzial (kWh/Jahr);Primäres Heizsystem;Sanierungspotenzial Klasse;Wärmebedarfsreduktion;Endenergiebedarf (kWh/Jahr);Vorlauftemperatur für Raumheizung;Anzahl der möglichen Bohrlöcher;Abwärmepotenzial (kWh/Jahr);Temperaturbereich (Abwärme) (°C);PV-Potenzial (kWh/Jahr);Eigentum nach Verwaltungsebene;Landnutzung;Wirtschaftszweig;Bewohner;Anzahl der Wohnungen;Anzahl der Wohnungen Kategorie;Subtyp Wohnen;Industriename;Wärmebedarfstyp (ohne Prozesswärme);Elektroheizungstyp;Holzofen vorhanden;Kältebedarf (kWh/Jahr);BHKW vorhanden;Leistung BHKW (kW);Ist Abwärmequelle;Datenquelle Abwärme;Aufwand zur Bereitstellung von Abwärme;Anschluss an Wärmenetz;Interesse an Wärmenetz;Aufwand zum Anschluss an Wärmenetz;Ist Wärmequelle;Ist direkter möglicher Wärmenetz-Anschlussnehmer;Ökonomischer Sektor;Warmwasserbedarf (kWh/Jahr);Prozesswärmebedarf (kWh/Jahr);Heizlast (kW);GEG-Effizienzklasse;Datenquelle
243687648;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1994,0;0,0;;;;;;;;;;17729,0;36024,90112234732;;;0,0;0,0;;3;;;19502,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;7641,46727281381;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687649;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;746,0;0,0;;;;;;;;;;9952,0;0,0;;;0,0;0,0;;0;;;10947,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;2859,6631992368425;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687650;False;Ortenaustraße 52a;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;893,0;0,0;;;;;;;;;;7933,0;0,0;;;0,0;0,0;;0;;;8727,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;3419,4703577342866;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687651;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Stromnetz;166;12457,328350188103;10077,978635302175;2050,0;3,2389053710489066;;;;;;;;;12457,328350188103;10468,0;12902,358137666331;Elektroheizung;Mittel;6565,687365222519;12457,328350188103;80,0;1;;;11515,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Nachtspeicherheizung;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;2379,349714885928;0,0;6,920737972326724;F;greenventory
243687652;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1053,0;0,0;;;;;;;;;;5619,0;0,0;;;0,0;0,0;;0;;;6180,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;4036,1593536008054;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687653;True;Ortenaustraße 48a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;165;31163,365501511318;25211,162690722656;4940,0;10,110780807157006;;;;;;;34625,96166834591;;;10475,0;0,0;Ölkessel;Mittel;16424,783017619877;34625,96166834591;80,0;0;;;11522,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5952,202810788662;0,0;17,312980834172954;F;greenventory
243687654;True;Ortenaustraße 50;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Heizöl;251;33168,215638740265;26833,086451740877;3440,0;10,761243296124618;;;;;;;36853,572931933624;;;7545,0;0,0;Ölkessel;Hoch;22634,243866900346;36853,572931933624;90,0;0;;;8300,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6335,129186999391;0,0;18,426786465966813;H;greenventory
243687655;True;Ortenaustraße 48;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1919 - 1948);1919 - 1948;Heizöl;133;52103,285880202406;42151,55827708375;8645,0;16,904621641132337;;;;;;;57892,53986689156;;;22154,0;13402,390005967762;Ölkessel;Mittel;30551,20406224623;57892,53986689156;65,0;1;;;24369,0;;;Wohngebäude;7;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;9951,72760311866;0,0;28,94626993344578;E;greenventory
243687656;True;Ortenaustraße 46;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1949 - 1957);1949 - 1978;Heizöl;133;36041,09915634661;29157,24921748441;6175,0;11,693334392948008;;;;;;;40045,665729274006;;;15011,0;25859,485473848355;Ölkessel;Mittel;21132,50489674451;40045,665729274006;65,0;2;;;16512,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6883,849938862202;0,0;20,022832864637003;E;greenventory
243687657;True;Ortenaustraße 49;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1979 - 1983);1979 - 1990;Heizöl;109;45713,30339356771;36982,06244539628;9880,0;14,831427323246412;;;;;;;50792,55932618634;;;16215,0;36772,119633395916;Ölkessel;Mittel;27406,836746054578;50792,55932618634;65,0;3;;;17836,0;;;Wohngebäude;8;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;8731,240948171433;0,0;25,39627966309317;D;greenventory
243687658;True;Ortenaustraße 47;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Heizöl;160;19690,892021318206;15929,93164524643;3440,0;6,388600522472129;;;;;;;21878,768912575786;;;6830,0;0,0;Ölkessel;Mittel;8983,531800063622;21878,768912575786;80,0;0;;;7513,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3760,9603760717773;0,0;10,939384456287893;F;greenventory
243687659;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1631,0;0,0;;;;;;;;;;8698,0;0,0;;;0,0;0,0;;0;;;9568,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;6248,640259128044;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687660;True;Hebelstraße 26;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Erdgasnetz;114;23151,56602372093;18729,616913190235;4940,0;6,098461294053319;;;;;;28233,6171020987;;;;10979,0;0,0;Gaskessel;Mittel;10218,907873061202;28233,6171020987;65,0;0;;;12077,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4421,949110530698;0,0;12,861981124289406;E;greenventory
243687661;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1503,0;0,0;;;;;;;;;;8015,0;12008,300374115774;;;0,0;0,0;;1;;;8817,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;5757,851052614965;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687662;True;Hebelstraße 22;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1979 - 1983);1979 - 1990;Erdgasnetz;142;20537,18484720307;16614,582541387284;4050,0;5,409795032921784;;;;;;25045,34737463789;;;;7826,0;0,0;Gaskessel;Mittel;12618,626941931487;25045,34737463789;80,0;0;;;8609,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3922,602305815786;0,0;11,409547137335037;F;greenventory
243687663;True;Hebelstraße 20;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Erdgasnetz;114;19346,153090537413;15651,037850244767;4050,0;5,0960598384830265;;;;;;23592,869622606602;;;;9175,0;0,0;Gaskessel;Mittel;8539,230388466232;23592,869622606602;65,0;0;;;10092,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3695,115240292646;0,0;10,747862828076341;E;greenventory
243687664;True;Waldhornstraße 5;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Stromnetz;114;21678,46656016521;17537,879447173655;4940,0;1,818193969562243;;;;;;;;;6993,053729085551;10281,0;46355,86201094062;Elektrische Luftwärmepumpe;Mittel;9568,694073678987;6993,053729085551;65,0;4;;;11309,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4140,587112991555;0,0;12,043592533425116;A;greenventory
243687665;True;Waldhornstraße 1;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Heizöl;144;25538,672380435746;20660,78595577252;4050,0;8,285880372319152;;;;;;;28376,302644928604;;;9835,0;0,0;Ölkessel;Mittel;12977,586307145655;28376,302644928604;80,0;0;;;10819,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4877,886424663227;0,0;14,188151322464304;F;greenventory
243687666;True;Waldhornstraße 3;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (2002 - 2009);2001 - 2010;Heizöl;72;23464,416373295266;18982,71284599587;7410,0;7,612899534446909;;;;;;;26071,57374810585;;;16932,0;0,0;Ölkessel;Mittel;8681,834058119246;26071,57374810585;55,0;0;;;18625,0;;;Kommune;6;5;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;4481,703527299396;0,0;13,035786874052926;;greenventory
243687667;True;Hebelstraße 13;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Erdgasnetz;114;16279,103912152936;13169,795064931726;4050,0;4,288154201250042;;;;;;19852,565746527973;;;;7720,0;0,0;Gaskessel;Mittel;7185,460498172575;19852,565746527973;65,0;0;;;8492,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3109,3088472212107;0,0;9,043946617862742;E;greenventory
243687668;True;;Elgersweier;Offenburg;77656;Mehrfachnutzung;;1949 - 1978;Erdgasnetz;145;37361,60754470322;30225,540503664906;0,0;9,841594182507189;;;;;;45562,93603012588;;;;23893,0;34157,178831518715;Gaskessel;Niedrig;10834,866187963933;45562,93603012588;60,0;3;;;26282,0;;;Wohn- und Industriegebäude;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Industrie & Produktion;7136,067041038315;0,0;20,756448635946235;;greenventory
243687669;True;;Elgersweier;Offenburg;77656;Sportstätte;;Vor 1919;Erdgasnetz;115;10608,420786376015;0,0;9735,0;2,7944132803136816;;;;;;12937,09851997075;;;;13194,0;51609,432550665326;Gaskessel;Mittel;3925,1156909591255;12937,09851997075;80,0;4;;;14514,0;;;Schwimmbad (Hallenbad);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;3538,5700715589196;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;742,5894550463211;9865,831331329695;5,893567103542231;;greenventory
243687670;True;Ortenaustraße 42;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1919 - 1948);1919 - 1948;Heizöl;132;56030,83011274886;45328,94156121383;9880,0;18,17889154769185;;;;;;;62256,477903054285;;;17017,0;139067,58603282186;Ölkessel;Mittel;32854,15297007351;62256,477903054285;65,0;12;;;18719,0;;;Wohngebäude;8;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;10701,888551535032;0,0;31,128238951527145;E;greenventory
243687671;True;Ortenaustraße 40;Elgersweier;Offenburg;77656;Büro und Verwaltung;;1949 - 1978;Erdgasnetz;64;20807,98698916114;19559,507769811473;15454,0;5,481128280071716;;;;;;25375,593889220905;;;;12884,0;0,0;Gaskessel;Mittel;7698,955185989622;25375,593889220905;65,0;0;;;14172,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;12596,328803673974;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;1040,399349458057;208,07986989161142;12,239992346565378;;greenventory
243687672;True;Ortenaustraße 38;Elgersweier;Offenburg;77656;Mehrfachnutzung;;1949 - 1978;Erdgasnetz;145;113441,05000255635;91773,80945206809;0,0;29,882032683600208;;;;;;138342,74390555653;;;;31091,0;11588,965502735155;Gaskessel;Niedrig;32897,90450074135;138342,74390555653;60,0;1;;;34200,0;;;Wohn- und Industriegebäude;;;Unbekannt;;;Privatgebäude - Mittlerer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Industrie & Produktion;21667,240550488263;0,0;63,022805556975754;;greenventory
243687673;True;Ortenaustraße 25;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1949 - 1957);1949 - 1978;Heizöl;133;32887,1430997042;26605,6987676607;6175,0;10,670050872348472;;;;;;;36541,27011078244;;;13697,0;0,0;Ölkessel;Mittel;19283,19970430351;36541,27011078244;65,0;0;;;15067,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6281,444332043502;0,0;18,27063505539122;E;greenventory
243687674;True;Ortenaustraße 36;Elgersweier;Offenburg;77656;Büro und Verwaltung;;1949 - 1978;Erdgasnetz;64;39135,36450199451;36787,24263187484;29066,0;10,308827722476604;;;;;;47726,05427072501;;;;33924,0;0,0;Gaskessel;Mittel;14480,084865737972;47726,05427072501;65,0;0;;;37316,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;23690,99516332535;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;1956,7682250997257;391,35364501994513;23,020802648232063;;greenventory
243687675;True;Ortenaustraße 23;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Erdgasnetz;166;35445,935577031836;28675,76188181876;4940,0;9,336978151998629;;;;;;43226,75070369736;;;;11914,0;0,0;Gaskessel;Mittel;18681,929609978946;43226,75070369736;80,0;0;;;13106,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6770,1736952130805;0,0;19,692186431684352;G;greenventory
243687676;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;164;11332,100855906989;9167,669592428754;2050,0;3,6766371665831565;;;;;;;12591,223173229988;;;6348,0;92144,64812141428;Ölkessel;Mittel;5972,631475988375;12591,223173229988;80,0;7;;;6983,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;2164,431263478235;0,0;6,295611586614994;F;greenventory
243687677;True;Ortenaustraße 34;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;166;28991,437548192273;23454,07297648755;4050,0;9,406110848969048;;;;;;;32212,708386880302;;;9745,0;0,0;Ölkessel;Mittel;15280,059243756668;32212,708386880302;80,0;0;;;10719,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5537,364571704724;0,0;16,10635419344015;F;greenventory
243687678;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1576,0;0,0;;;;;;;;;;8408,0;11625,406338554403;;;0,0;0,0;;1;;;9248,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;6039,727989747467;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687679;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Erdgasnetz;144;26635,626865103695;21548,22213386889;4050,0;7,016213905929755;;;;;;32482,471786711827;;;;10258,0;0,0;Gaskessel;Mittel;13535,008450619891;32482,471786711827;80,0;0;;;11283,0;;;Wohngebäude;3;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;5087,404731234806;0,0;14,797570480613164;F;greenventory
243687680;True;Ortenaustraße 29;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1919 - 1948);1919 - 1948;Heizöl;132;49801,67750410024;40289,557100817095;8645,0;16,15787759021919;;;;;;;55335,197226778044;;;15125,0;12257,373211131973;Ölkessel;Mittel;29201,636448960813;55335,197226778044;65,0;1;;;16638,0;;;Wohngebäude;7;5;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;9512,120403283147;0,0;27,66759861338902;E;greenventory
243687681;True;Ortenaustraße 45;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1979 - 1983);1979 - 1990;Heizöl;109;28069,624901222713;22708,326545089178;6175,0;9,107033856841147;;;;;;;31188,47211246968;;;13939,0;0,0;Ölkessel;Mittel;16828,790966330533;31188,47211246968;65,0;0;;;15333,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5361,298356133539;0,0;15,594236056234841;D;greenventory
243687682;True;Ortenaustraße 43;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;165;22284,35861451724;18028,04611914445;4050,0;7,230036350487815;;;;;;;24760,39846057471;;;7490,0;94382,21100673708;Ölkessel;Mittel;11745,06504801362;24760,39846057471;80,0;7;;;8239,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4256,312495372793;0,0;12,380199230287356;F;greenventory
243687683;True;Ortenaustraße 33;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (vor 1860);Vor 1919;Erdgasnetz;149;42998,768973248756;34786,004099358244;6175,0;11,32650499783138;;;;;;52437,52313810824;;;;11776,0;58716,97909896418;Gaskessel;Mittel;26043,719325222584;52437,52313810824;90,0;4;;;12954,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;8212,764873890512;0,0;23,8882049851382;F;greenventory
243687684;True;Ortenaustraße 37;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Heizöl;252;20641,841708783188;16699,2499424056;3440,0;6,697130865516323;;;;;;;22935,379676425764;;;7826,0;14679,244774741044;Ölkessel;Hoch;14086,150554112186;22935,379676425764;90,0;1;;;8609,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3942,591766377589;0,0;11,467689838212882;H;greenventory
243687685;True;Ortenaustraße 35, 22675580;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (vor 1860);Vor 1919;Heizöl;149;60459,158003322955;48911,45882468827;9880,0;19,615637929967004;;;;;;;67176,8422259144;;;38637,0;132113,2029726694;Ölkessel;Mittel;36619,219091072984;67176,8422259144;90,0;9;;;42500,0;;;Wohngebäude;8;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;11547,699178634684;0,0;33,5884211129572;F;greenventory
243687686;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (nach 2015);2011 - 2019;Heizöl;65;4893,709085097883;3959,0106498441874;2050,0;1,587736725387313;;;;;;;5437,454538997647;;;6389,0;0,0;Ölkessel;Mittel;1978,2058422209416;5437,454538997647;35,0;0;;;7028,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;934,6984352536956;0,0;2,965884293998717;B;greenventory
243687687;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;3745,0;0,0;;;;;;;;;;19974,0;88906,25612572726;;;0,0;0,0;;7;;;21972,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;14348,820879127687;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687688;True;Kirchstraße 20;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (nach 2015);2011 - 2019;Heizöl;65;14645,671079729824;11848,347903501428;4940,0;4,75170661697901;;;;;;;16272,96786636647;;;11472,0;63630,74611962914;Ölkessel;Mittel;5920,284918732215;16272,96786636647;35,0;6;;;12619,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2797,3231762283963;0,0;8,876164290745347;B;greenventory
243687689;True;Kirchstraße 16;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (nach 2015);2011 - 2019;Heizöl;68;20157,723021924092;16307,597924736592;7410,0;6,540061247113149;;;;;;;22397,4700243601;;;15109,0;0,0;Ölkessel;Mittel;11446,410700799912;22397,4700243601;35,0;0;;;16619,0;;;Wohngebäude;6;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3850,1250971875015;0,0;12,216801831469146;C;greenventory
243687705;True;Gartenstraße 21;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;165;32581,938946737464;26358,78860791061;4940,0;10,571029080497043;;;;;;;36202,15438526385;;;10952,0;27293,034733727796;Ölkessel;Mittel;17172,448125589905;36202,15438526385;80,0;2;;;12047,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6223,150338826856;0,0;18,101077192631923;F;greenventory
243687706;True;Gartenstraße 19;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1958 - 1968);1949 - 1978;Heizöl;126;33946,69272361577;27462,87441340516;6175,0;11,013815861439785;;;;;;;37718,54747068419;;;10674,0;24514,746422263946;Ölkessel;Mittel;21706,462176595513;37718,54747068419;65,0;2;;;11742,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6483,818310210612;0,0;18,859273735342097;E;greenventory
243687707;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;165;4779,570594898836;3866,6726112731585;2050,0;1,5507051263449558;;;;;;;5310,63399433204;;;0,0;27293,034733727796;Ölkessel;Mittel;2519,0928089844015;5310,63399433204;80,0;2;;;0,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;912,8979836256777;0,0;2,65531699716602;F;greenventory
243687708;True;Gartenstraße 17;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Heizöl;144;33154,423224512764;26821,92838863083;4940,0;10,75676842395303;;;;;;;36838,248027236405;;;12768,0;0,0;Ölkessel;Mittel;16847,562882296057;36838,248027236405;80,0;0;;;14045,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6332,494835881938;0,0;18,4191240136182;F;greenventory
243687709;True;Ortenaustraße 71;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Erdgasnetz;160;22111,74725177473;17888,403526685757;4050,0;5,824557812662611;;;;;;26965,545428993573;;;;7670,0;81879,10420118339;Gaskessel;Mittel;10087,993188740751;26965,545428993573;80,0;6;;;8437,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4223,343725088974;0,0;12,284304028763739;F;greenventory
243687711;True;Am Kapellele 15;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1979 - 1990;Heizöl;96;41054,636526324444;33213,200949796475;9880,0;13,319948739651931;;;;;;;45616,26280702716;;;16574,0;11588,965502735155;Ölkessel;Mittel;22224,08870519269;45616,26280702716;65,0;1;;;18231,0;;;Wohngebäude;8;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7841,435576527969;0,0;22,80813140351358;D;greenventory
